method,origin,horizon,actual,point,q0_01,q0_025,q0_05,q0_10,q0_15,q0_20,q0_25,q0_30,q0_35,q0_40,q0_45,q0_50,q0_55,q0_60,q0_65,q0_70,q0_75,q0_80,q0_85,q0_90,q0_95,q0_975,q0_99,cov_50,cov_80,cov_90,cov_95,wis,domain,series
empirical,107,4,46.7,75.0,11.692807692307696,15.339807692307687,20.93980769230769,27.729807692307688,30.529807692307692,33.04980769230769,36.12980769230769,38.92980769230769,42.60480769230768,61.0498076923077,76.55480769230769,88.16080769230769,93.9848076923077,100.24980769230768,106.79480769230769,110.32980769230768,113.12980769230768,113.61980769230769,114.52980769230768,115.92980769230769,115.92980769230769,115.92980769230769,116.60880769230769,1,1,1,,197.44242923076925,bass,bass_Landline
conformal,107,4,46.7,75.0,9.746107692307689,12.909495192307695,19.06899038461539,26.901923076923076,29.981250000000003,32.49519230769231,36.12980769230769,38.92980769230769,42.01418269230769,57.72211538461536,74.92091346153845,87.00304807692308,94.36610576923076,101.63365384615383,107.24543269230769,110.32980769230768,113.12980769230768,113.82980769230768,114.52980769230768,115.92980769230769,115.92980769230769,116.20324519230769,117.25770769230769,1,1,1,,195.56293811538458,bass,bass_Landline
empirical,108,1,54.7,58.7,10.194653846153855,13.277403846153852,16.893653846153853,21.45865384615385,23.823653846153853,25.52865384615385,27.728653846153854,29.928653846153853,35.48365384615386,50.98265384615386,59.491153846153864,68.61015384615385,73.18615384615386,78.10865384615386,83.25115384615387,86.02865384615386,88.22865384615386,88.61365384615385,89.32865384615386,90.42865384615386,90.42865384615386,90.42865384615386,90.96215384615385,1,1,1,,113.1859620192308,bass,bass_Landline
conformal,108,1,54.7,58.7,8.648603846153854,11.469278846153856,15.858701923076929,21.128653846153853,23.328653846153856,25.422884615384625,27.728653846153854,29.928653846153853,33.79584134615385,49.09403846153845,58.20737980769231,67.70048557692309,73.4857451923077,79.19596153846155,83.60521634615387,86.02865384615386,88.22865384615386,88.77865384615386,89.32865384615386,90.42865384615386,90.42865384615386,90.64349759615386,91.47200384615385,1,1,1,,114.34917841105772,bass,bass_Landline
empirical,108,2,50.7,58.7,5.785076923076936,9.148076923076935,13.093076923076936,18.073076923076933,20.653076923076938,22.513076923076937,24.913076923076936,27.313076923076935,33.37307692307694,50.28107692307694,59.56307692307694,69.51107692307693,74.50307692307693,79.87307692307692,85.48307692307694,88.51307692307694,90.91307692307694,91.33307692307693,92.11307692307693,93.31307692307693,93.31307692307693,93.31307692307693,93.89507692307694,1,1,1,,128.93014038461538,bass,bass_Landline
conformal,108,2,50.7,58.7,4.098476923076937,7.175576923076939,11.964038461538472,17.713076923076933,20.11307692307694,22.397692307692317,24.913076923076936,27.313076923076935,31.531826923076935,48.22076923076922,58.16259615384616,68.51871153846155,74.82990384615385,81.05923076923077,85.86932692307693,88.51307692307694,90.91307692307694,91.51307692307694,92.11307692307693,93.31307692307693,93.31307692307693,93.54745192307693,94.45127692307693,1,1,1,,130.19910372115385,bass,bass_Landline
empirical,108,4,41.7,58.7,-3.0340769230769027,0.8894230769230873,5.491923076923094,11.301923076923089,14.311923076923094,16.481923076923096,19.281923076923093,22.08192307692309,29.151923076923087,48.877923076923096,59.7069230769231,71.31292307692308,77.1369230769231,83.40192307692308,89.94692307692308,93.4819230769231,96.28192307692308,96.77192307692309,97.68192307692308,99.08192307692309,99.08192307692309,99.08192307692309,99.76092307692309,1,1,1,,169.09642019230773,bass,bass_Landline
conformal,108,4,41.7,58.7,-5.0017769230769105,-1.4118269230769087,4.174711538461551,10.881923076923094,13.681923076923091,16.34730769230771,19.281923076923093,22.08192307692309,27.003798076923093,46.47423076923076,58.07302884615385,70.15516346153848,77.51822115384617,84.78576923076923,90.39754807692309,93.4819230769231,96.28192307692308,96.9819230769231,97.68192307692308,99.08192307692309,99.08192307692309,99.35536057692309,100.40982307692309,1,1,1,,168.17318511057692,bass,bass_Landline
empirical,72,1,99.0,99.0,20.561444444444447,24.499444444444435,39.734444444444456,70.42444444444445,81.75444444444446,92.31444444444445,96.49444444444445,102.98444444444445,105.29444444444445,106.83444444444446,108.59444444444445,109.69444444444446,109.69444444444446,109.69444444444446,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,1,1,1,,64.39570500000005,bass,bass_Radio
conformal,72,1,99.0,99.0,15.64114444444445,21.35871527777779,31.065069444444447,63.16444444444445,78.27340277777779,90.7988888888889,96.49444444444445,101.5651388888889,105.29444444444445,106.39444444444445,108.59444444444445,109.69444444444446,109.69444444444446,109.90527777777778,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,112.99444444444445,1,1,1,,65.33498178472226,bass,bass_Radio
empirical,72,2,99.0,99.0,13.430666666666681,17.726666666666674,34.34666666666668,67.82666666666668,80.18666666666668,91.70666666666668,96.26666666666668,103.34666666666668,105.86666666666667,107.54666666666668,109.46666666666667,110.66666666666667,110.66666666666667,110.66666666666667,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,1,1,1,,70.24986000000004,bass,bass_Radio
conformal,72,2,99.0,99.0,8.063066666666671,14.300416666666692,24.889166666666682,59.90666666666668,76.38916666666667,90.05333333333334,96.26666666666668,101.79833333333335,105.86666666666667,107.06666666666668,109.46666666666667,110.66666666666667,110.66666666666667,110.89666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,114.26666666666668,1,1,1,,71.27452558333337,bass,bass_Radio
empirical,72,4,99.0,99.0,-0.8308888888888788,4.181111111111122,23.571111111111136,62.631111111111125,77.05111111111113,90.49111111111112,95.81111111111112,104.07111111111112,107.01111111111112,108.97111111111113,111.21111111111112,112.61111111111111,112.61111111111111,112.61111111111111,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,1,1,1,,81.95817000000004,bass,bass_Radio
conformal,72,4,99.0,99.0,-7.093088888888872,0.18381944444446674,12.537361111111125,53.39111111111113,72.62069444444445,88.56222222222223,95.81111111111112,102.26472222222223,107.01111111111112,108.41111111111113,111.21111111111112,112.61111111111111,112.61111111111111,112.87944444444445,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,116.81111111111112,1,1,1,,83.1536131805556,bass,bass_Radio
empirical,73,1,99.0,99.0,20.446739726027403,24.362739726027385,39.98273972602739,70.56273972602739,82.22273972602738,92.34273972602739,96.3027397260274,103.78273972602739,105.1027397260274,107.0827397260274,108.84273972602739,109.5027397260274,109.5027397260274,109.72273972602738,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,1,1,1,,64.61988876712329,bass,bass_Radio
conformal,73,1,99.0,99.0,15.457139726027393,21.35808219178081,31.36657534246575,63.851232876712324,78.57616438356163,91.04684931506848,96.3027397260274,101.70328767123287,105.1027397260274,106.43178082191781,108.40273972602739,109.5027397260274,109.5027397260274,110.37369863013699,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,112.8027397260274,1,1,1,,64.82521627397261,bass,bass_Radio
empirical,73,2,99.0,99.0,13.305534246575348,17.57753424657534,34.617534246575346,67.97753424657535,80.69753424657534,91.73753424657534,96.05753424657534,104.21753424657533,105.65753424657534,107.81753424657535,109.73753424657534,110.45753424657534,110.45753424657534,110.69753424657533,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,1,1,1,,70.49442410958902,bass,bass_Radio
conformal,73,2,99.0,99.0,7.862334246575344,14.299726027397256,25.218082191780823,60.655890410958904,76.71945205479452,90.32383561643836,96.05753424657534,101.94904109589041,105.65753424657534,107.10739726027397,109.25753424657535,110.45753424657534,110.45753424657534,111.40767123287671,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,114.05753424657534,1,1,1,,70.71841775342465,bass,bass_Radio
empirical,73,4,99.0,99.0,-0.9768767123287603,4.007123287671234,23.88712328767123,62.80712328767124,77.64712328767123,90.52712328767123,95.56712328767124,105.08712328767122,106.76712328767123,109.28712328767124,111.52712328767123,112.36712328767123,112.36712328767123,112.64712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,1,1,1,,82.24349479452052,bass,bass_Radio
conformal,73,4,99.0,99.0,-7.327276712328754,0.18301369863013406,12.921095890410967,54.26520547945206,73.00602739726027,88.87780821917808,95.56712328767124,102.44054794520548,106.76712328767123,108.4586301369863,110.96712328767123,112.36712328767123,112.36712328767123,113.47561643835616,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,116.56712328767122,1,1,1,,82.50482071232875,bass,bass_Radio
empirical,74,1,99.0,99.0,20.337216216216206,24.23121621621621,40.23621621621621,70.7062162162162,82.6962162162162,92.3762162162162,96.9412162162162,104.5862162162162,104.91621621621621,107.33621621621622,109.15121621621621,109.3162162162162,109.3162162162162,110.19621621621621,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,1,1,1,,64.86738797297295,bass,bass_Radio
conformal,74,1,99.0,99.0,15.278316216216197,21.3626689189189,31.673310810810804,64.54324324324324,79.00675675675674,91.3,96.1162162162162,102.30743243243242,104.91621621621621,106.68513513513513,108.55439189189188,109.3162162162162,109.3162162162162,110.84729729729729,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,112.61621621621622,1,1,1,,64.95542714189187,bass,bass_Radio
empirical,74,2,99.0,99.0,13.186054054054054,17.43405405405406,34.89405405405405,68.13405405405405,81.21405405405405,91.77405405405405,96.75405405405405,105.09405405405404,105.45405405405404,108.09405405405406,110.07405405405405,110.25405405405405,110.25405405405405,111.21405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,1,1,1,,70.76442324324321,bass,bass_Radio
conformal,74,2,99.0,99.0,7.667254054054041,14.304729729729715,25.552702702702703,61.41081081081081,77.18918918918918,90.6,95.85405405405405,102.60810810810808,105.45405405405404,107.38378378378377,109.42297297297296,110.25405405405405,110.25405405405405,111.92432432432432,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,113.85405405405405,1,1,1,,70.86046597297292,bass,bass_Radio
empirical,74,4,99.0,99.0,-1.1162702702702774,3.83972972972974,24.20972972972973,62.989729729729724,78.24972972972972,90.56972972972972,96.37972972972972,106.10972972972971,106.52972972972972,109.60972972972972,111.91972972972972,112.12972972972972,112.12972972972972,113.24972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,1,1,1,,82.55849378378375,bass,bass_Radio
conformal,74,4,99.0,99.0,-7.5548702702702855,0.1888513513513459,13.311486486486487,55.14594594594594,73.55405405405403,89.19999999999999,95.32972972972972,103.20945945945944,106.52972972972972,108.78108108108107,111.16013513513512,112.12972972972972,112.12972972972972,114.07837837837837,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,116.32972972972972,1,1,1,,82.67054363513508,bass,bass_Radio
empirical,75,1,99.0,99.0,20.232666666666674,24.104666666666674,40.49466666666667,70.85466666666667,82.95466666666667,92.41466666666668,97.58466666666668,104.73466666666667,104.73466666666667,107.59466666666667,109.13466666666667,109.13466666666667,109.13466666666667,110.67466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,1,1,1,,64.52677000000003,bass,bass_Radio
conformal,75,1,99.0,99.0,15.104466666666667,21.37226666666666,31.98506666666667,65.24026666666667,79.48453333333333,91.5464,95.93466666666667,103.11546666666668,104.73466666666667,106.94346666666668,108.86773333333335,109.13466666666667,109.13466666666667,111.32586666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,112.43466666666667,1,1,1,,65.32946200000004,bass,bass_Radio
empirical,75,2,99.0,99.0,13.072000000000017,17.296000000000006,35.17600000000001,68.296,81.49600000000001,91.816,97.456,105.256,105.256,108.376,110.05600000000001,110.05600000000001,110.05600000000001,111.736,113.656,113.656,113.656,113.656,113.656,113.656,113.656,113.656,113.656,1,1,1,,70.39284000000004,bass,bass_Radio
conformal,75,2,99.0,99.0,7.47760000000001,14.315200000000004,25.89280000000001,62.17120000000001,77.7104,90.86880000000001,95.656,103.48960000000001,105.256,107.66560000000001,109.76480000000001,110.05600000000001,110.05600000000001,112.4464,113.656,113.656,113.656,113.656,113.656,113.656,113.656,113.656,113.656,1,1,1,,71.26850400000002,bass,bass_Radio
empirical,75,4,99.0,99.0,-1.2493333333333112,3.678666666666686,24.538666666666686,63.17866666666668,78.57866666666668,90.61866666666667,97.19866666666667,106.29866666666668,106.29866666666668,109.93866666666668,111.89866666666667,111.89866666666667,111.89866666666667,113.85866666666666,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,116.09866666666667,1,1,1,,82.12498000000002,bass,bass_Radio
